product_key,platform,product_id,product_name,brand,category,price,base_skin_type,total_review_count,avg_rating,overall_positive_count,overall_neutral_count,overall_negative_count,overall_positive_rate,overall_neutral_rate,overall_negative_rate,skin_review_count,skin_positive_count,skin_neutral_count,skin_negative_count,skin_positive_rate,skin_neutral_rate,skin_negative_rate,skin_confidence_label,top_skin_need_tags,top_skin_concern_tags,skin_concern_code_count,has_enough_skin_reviews,caution_level,caution_message,evidence_level,evidence_weight,negative_signal_score,recommendation_score,recommendation_tier,rank_exposure_flag,review_first_flag,display_message,_sample_group
oliveyoung::A000000245096,oliveyoung,A000000245096,에스트라 아토베리어365 포밍 클렌저 150ml,에스트라,cleansing,20000.0,건성,236,4.461864406779661,199,24,13,0.8432203389830508,0.1016949152542373,0.05508474576271186,5,3,2,0,0.6,0.4,0.0,참고 가능,,모공|보습,1,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,76.5,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
oliveyoung::A000000191483,oliveyoung,A000000191483,[박희선Pick/대용량] 아누아 어성초 포어 컨트롤 클렌징오일 350ml,아누아,cleansing,29900.0,지성,69,4.855072463768116,61,5,3,0.8840579710144928,0.07246376811594203,0.043478260869565216,5,5,0,0,1.0,0.0,0.0,참고 가능,,미백|보습|각질|트러블|모공,1,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,78.54,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
musinsa::4637456,musinsa,4637456,HDEX 바디스프레이 3종,hadex,beauty,39000.0,지성,28,4.821428571428571,25,2,1,0.8928571428571429,0.07142857142857142,0.03571428571428571,5,5,0,0,1.0,0.0,0.0,참고 가능,유수분 조절|모공|트러블|진정|보습,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,78.54,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
musinsa::6257583,musinsa,6257583,산리오 헬로키티 퍼퓸드 슈가&씨솔트 바디스크럽 510g/600g,plu,beauty,16800.0,복합성,10,4.7,9,0,1,0.9,0.0,0.1,5,4,0,1,0.8,0.0,0.2,참고 가능,모공|탄력|미백|진정|보습,,0,True,moderate_negative_signal,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다.,limited_evidence,0.7,0.14,58.7,caution_check,False,True,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다. 부정 리뷰를 먼저 확인하세요.,limited_evidence_samples
oliveyoung::A000000254199,oliveyoung,A000000254199,[특가/리얼겔패드] NEW 노프랍 하이드로겔 패드 3종 (콜라겐/수분/모공),노프랍,maskpack,32000.0,복합성,62,4.935483870967742,59,2,1,0.9516129032258065,0.03225806451612903,0.016129032258064516,5,5,0,0,1.0,0.0,0.0,참고 가능,,미백|주름|보습,1,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,79.68,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
oliveyoung::A000000246897,oliveyoung,A000000246897,"[1+1/핑구키링증정] 마미케어 바다포도 레티놀 모공앰플 50ml 리필기획(+핑구,핑가 키링 랜덤증정)",마미케어,skincare,44000.0,민감성,208,4.326923076923077,155,35,18,0.7451923076923077,0.16826923076923078,0.08653846153846154,5,5,0,0,1.0,0.0,0.0,참고 가능,,홍조|보습|각질|주름,2,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,74.83,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
oliveyoung::A000000211302,oliveyoung,A000000211302,[7일특가/쿨링진정/화잘먹수분썬] 에스네이처 아쿠아 365 UV 선크림 40ml,에스네이처,suncare,20000.0,복합성,56,4.839285714285714,54,1,1,0.9642857142857143,0.017857142857142856,0.017857142857142856,5,5,0,0,1.0,0.0,0.0,참고 가능,,모공|트러블|미백|주름,1,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,limited_evidence,0.7,0.0,79.41,review_before_buying,False,False,선택 피부 타입 리뷰 근거가 제한적입니다. 실제 구매 전 리뷰 본문을 확인하세요.,limited_evidence_samples
oliveyoung::A000000253919,oliveyoung,A000000253919,쥬베룩 PDLLA 콜라겐 부스팅 마스크 4매,쥬베룩,maskpack,36000.0,복합성,124,4.975806451612903,123,1,0,0.9919354838709677,0.008064516129032258,0.0,21,21,0,0,1.0,0.0,0.0,비교적 신뢰 가능,,미백|주름|보습|모공|각질,5,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.82,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
oliveyoung::A000000253919,oliveyoung,A000000253919,쥬베룩 PDLLA 콜라겐 부스팅 마스크 4매,쥬베룩,maskpack,36000.0,지성,124,4.975806451612903,123,1,0,0.9919354838709677,0.008064516129032258,0.0,22,22,0,0,1.0,0.0,0.0,비교적 신뢰 가능,,미백|주름|모공|보습|홍조,4,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.82,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
oliveyoung::A000000255622,oliveyoung,A000000255622,[짜서쓰는클밤/쫀쫀모공] 네시픽 라이스 펩타 콜라겐 샤베트 클렌징밤 80g,네시픽,cleansing,22000.0,지성,109,5.0,107,1,1,0.981651376146789,0.009174311926605505,0.009174311926605505,22,22,0,0,1.0,0.0,0.0,비교적 신뢰 가능,,미백|모공|주름|보습|각질,2,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.77,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::3324516,musinsa,3324516,그린티 허니드롭스 바디크림 500ml,elizabetharden,beauty,38300.0,복합성,53,4.943396226415095,53,0,0,1.0,0.0,0.0,36,36,0,0,1.0,0.0,0.0,비교적 신뢰 가능,진정|보습|모공|탄력|유수분 조절,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.77,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::6299094,musinsa,6299094,액티브 스웨트프루프 선스틱 + 쿨 데오 샤워티슈 1매,obge,beauty,19800.0,복합성,82,5.0,80,2,0,0.975609756097561,0.024390243902439025,0.0,45,44,1,0,0.9777777777777777,0.022222222222222223,0.0,비교적 신뢰 가능,진정|보습|유수분 조절|모공|탄력,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.76,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::6299094,musinsa,6299094,액티브 스웨트프루프 선스틱 + 쿨 데오 샤워티슈 1매,obge,beauty,19800.0,지성,82,5.0,80,2,0,0.975609756097561,0.024390243902439025,0.0,21,20,1,0,0.9523809523809523,0.047619047619047616,0.0,비교적 신뢰 가능,진정|보습|유수분 조절|모공|트러블,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.76,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::4258330,musinsa,4258330,바디 에멀전 타입 R 프라그란트 보틀 300ml,abib,beauty,28000.0,복합성,49,4.938775510204081,49,0,0,1.0,0.0,0.0,21,21,0,0,1.0,0.0,0.0,비교적 신뢰 가능,진정|보습|모공|유수분 조절|영양공급,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.76,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::3063032,musinsa,3063032,비건 릴리프 워터 에센스 선크림,hamel,beauty,26800.0,복합성,223,4.982062780269058,219,3,1,0.9820627802690582,0.013452914798206279,0.004484304932735426,40,40,0,0,1.0,0.0,0.0,비교적 신뢰 가능,진정|보습|유수분 조절|모공|탄력,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.73,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::6261460,musinsa,6261460,[SET] 아쿠아 퓨어 히알루로닉 크림  2개 + 세럼 2개 (증정: 멀티 히알루론산 마스크 5매),beplain,beauty,100000.0,복합성,49,4.959183673469388,48,1,0,0.9795918367346939,0.02040816326530612,0.0,26,25,1,0,0.9615384615384616,0.038461538461538464,0.0,비교적 신뢰 가능,진정|보습|모공|탄력|유수분 조절,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.63,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::5859496,musinsa,5859496,[옵션선택] 코튼풋 발을씻자 풋샴푸 510ml 2개 + 리필 500ml 1개,onthebody,beauty,19900.0,복합성,164,4.9817073170731705,159,5,0,0.9695121951219512,0.03048780487804878,0.0,86,85,1,0,0.9883720930232558,0.011627906976744186,0.0,비교적 신뢰 가능,진정|보습|유수분 조절|모공|탄력,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.62,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::5859496,musinsa,5859496,[옵션선택] 코튼풋 발을씻자 풋샴푸 510ml 2개 + 리필 500ml 1개,onthebody,beauty,19900.0,지성,164,4.9817073170731705,159,5,0,0.9695121951219512,0.03048780487804878,0.0,42,39,3,0,0.9285714285714286,0.07142857142857142,0.0,비교적 신뢰 가능,진정|보습|트러블|유수분 조절|모공,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.62,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::5859496,musinsa,5859496,[옵션선택] 코튼풋 발을씻자 풋샴푸 510ml 2개 + 리필 500ml 1개,onthebody,beauty,19900.0,건성,164,4.9817073170731705,159,5,0,0.9695121951219512,0.03048780487804878,0.0,23,22,1,0,0.9565217391304348,0.043478260869565216,0.0,비교적 신뢰 가능,진정|보습|탄력|영양공급|모공,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.62,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::3202723,musinsa,3202723,TYPE No.91 원더바이브 핸드워시 350ml,typeno,beauty,14000.0,복합성,95,4.926315789473684,94,1,0,0.9894736842105263,0.010526315789473684,0.0,28,28,0,0,1.0,0.0,0.0,비교적 신뢰 가능,진정|보습|유수분 조절|탄력|모공,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.6,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
oliveyoung::A000000254773,oliveyoung,A000000254773,쥬베룩 PDLLA 콜라겐 부스팅 앰플 20g (+프로텍팅 크림 2ml*5EA) (2604),쥬베룩,skincare,62000.0,지성,119,4.983193277310924,115,4,0,0.9663865546218487,0.03361344537815126,0.0,22,20,2,0,0.9090909090909091,0.09090909090909091,0.0,비교적 신뢰 가능,,미백|주름|보습|각질|트러블,6,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.6,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
oliveyoung::A000000254492,oliveyoung,A000000254492,[NEW/단독선런칭] 바이오던스 아이패치 60매 2종 택 1 (콜라겐/캐비어 PDRN),바이오던스,maskpack,27000.0,복합성,169,4.952662721893491,165,4,0,0.9763313609467456,0.023668639053254437,0.0,24,24,0,0,1.0,0.0,0.0,비교적 신뢰 가능,,미백|트러블|모공|주름|보습,3,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.57,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
oliveyoung::A000000254492,oliveyoung,A000000254492,[NEW/단독선런칭] 바이오던스 아이패치 60매 2종 택 1 (콜라겐/캐비어 PDRN),바이오던스,maskpack,27000.0,지성,169,4.952662721893491,165,4,0,0.9763313609467456,0.023668639053254437,0.0,26,26,0,0,1.0,0.0,0.0,비교적 신뢰 가능,,미백|각질|주름|보습|탄력,1,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.57,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
oliveyoung::A000000247859,oliveyoung,A000000247859,[성한빈 PICK] 원더바스 레몬청 팩클렌저 200ml 기획 (+50ml),조성아뷰티,cleansing,19900.0,복합성,134,4.940298507462686,131,3,0,0.9776119402985075,0.022388059701492536,0.0,20,20,0,0,1.0,0.0,0.0,비교적 신뢰 가능,,미백|주름|모공|홍조|트러블,2,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.54,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
oliveyoung::A000000247859,oliveyoung,A000000247859,[성한빈 PICK] 원더바스 레몬청 팩클렌저 200ml 기획 (+50ml),조성아뷰티,cleansing,19900.0,지성,134,4.940298507462686,131,3,0,0.9776119402985075,0.022388059701492536,0.0,34,33,1,0,0.9705882352941176,0.029411764705882353,0.0,비교적 신뢰 가능,,미백|주름|모공|각질|트러블,9,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.54,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
oliveyoung::A000000254380,oliveyoung,A000000254380,SNP 빅 패치 2종 [콜라겐 퍼펙션 / 글루타치온 다크제로] 60매입,SNP,maskpack,28000.0,지성,105,4.923809523809524,103,1,1,0.9809523809523809,0.009523809523809525,0.009523809523809525,23,22,1,0,0.9565217391304348,0.043478260869565216,0.0,비교적 신뢰 가능,,모공|미백|보습|각질|주름,4,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.46,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
musinsa::2616586,musinsa,2616586,DMT 바디로션 400ml+추가증정,physiogel,beauty,24900.0,복합성,108,4.944444444444445,105,2,1,0.9722222222222222,0.018518518518518517,0.009259259259259259,44,43,1,0,0.9772727272727273,0.022727272727272728,0.0,비교적 신뢰 가능,진정|보습|모공|탄력|유수분 조절,,0,True,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,strong_evidence,1.0,0.0,99.45,strong_candidate,True,False,선택 피부 타입 리뷰 기준 부정 신호가 낮은 편입니다.,strong_evidence_samples
oliveyoung::A000000229695,oliveyoung,A000000229695,[장도연 PICK/초밀착 세럼팩] 메디힐 랩핑 세럼 마스크 10매 6종,메디힐,maskpack,30000.0,중성,314,3.828025477707006,208,30,76,0.6624203821656051,0.09554140127388536,0.24203821656050956,2,0,0,2,0.0,0.0,1.0,근거 부족,,모공|보습|미백|주름,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.3,25.73,insufficient_evidence,False,True,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000231589,oliveyoung,A000000231589,[5월 올영픽][대용량] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드,skincare,38000.0,중성,285,3.5403508771929824,164,33,88,0.5754385964912281,0.11578947368421053,0.3087719298245614,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,근거 부족,,모공|미백|주름,2,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,42.87,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000254466,oliveyoung,A000000254466,[NEW/단독선런칭] 바이오던스 리포좀 버블 부스터 95ml 2종 택 1 (콜라겐/캐비어 PDRN),바이오던스,maskpack,28000.0,중성,188,4.835106382978723,172,12,4,0.9148936170212766,0.06382978723404255,0.02127659574468085,2,2,0,0,1.0,0.0,0.0,근거 부족,,미백|보습|주름|모공,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,52.88,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000232494,oliveyoung,A000000232494,[단독기획] 아누아 어성초 센텔라 레드 스팟 크림 30g 2입,아누아,skincare,39600.0,중성,228,3.6359649122807016,119,57,52,0.5219298245614035,0.25,0.22807017543859648,1,1,0,0,1.0,0.0,0.0,근거 부족,,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,43.12,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000158752,oliveyoung,A000000158752,[1등마스크] 토리든 시트 마스크 10매 4종(수분/진정/브라이트닝/모공),토리든,maskpack,30000.0,중성,280,4.135714285714286,207,36,37,0.7392857142857143,0.12857142857142856,0.13214285714285715,2,2,0,0,1.0,0.0,0.0,근거 부족,,미백|주름,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,47.78,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000230821,oliveyoung,A000000230821,[수분민감/미세먼지OUT] 라곰 셀럽 마이크로 폼 클렌저 2종 택 1,라곰,cleansing,29000.0,중성,293,3.7645051194539247,193,22,78,0.658703071672355,0.07508532423208192,0.26621160409556316,2,2,0,0,1.0,0.0,0.0,근거 부족,,미백|트러블,1,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,44.81,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000226553,oliveyoung,A000000226553,[유수분밸런스]브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린,skincare,34200.0,중성,267,3.5205992509363297,162,23,82,0.6067415730337079,0.08614232209737828,0.30711610486891383,4,4,0,0,1.0,0.0,0.0,근거 부족,,미백|주름|보습,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,43.11,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000232212,oliveyoung,A000000232212,[모공에센스] VT 리들샷 100 에센스 30ml 더블 기획(+피디알엔 에센스 100 1.5ml*3ea),VT,skincare,31500.0,중성,87,4.551724137931035,68,8,11,0.7816091954022989,0.09195402298850575,0.12643678160919541,2,1,1,0,0.5,0.5,0.0,근거 부족,,각질,2,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,49.89,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000229630,oliveyoung,A000000229630,스킨푸드 블랙슈가 마스크 워시오프 120g 더블기획 (본품+본품),스킨푸드,maskpack,28000.0,중성,210,3.676190476190476,122,34,54,0.580952380952381,0.1619047619047619,0.2571428571428571,1,0,1,0,0.0,1.0,0.0,근거 부족,,트러블|보습,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,43.73,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000211170,oliveyoung,A000000211170,[단독기획/추가증정] 셀리맥스 시카 지우개 패드 60+20매 기획세트,셀리맥스,maskpack,20000.0,중성,249,4.124497991967871,165,53,31,0.6626506024096386,0.21285140562248997,0.12449799196787148,2,2,0,0,1.0,0.0,0.0,근거 부족,,주름|모공|미백|홍조,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,47.0,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000222790,oliveyoung,A000000222790,아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,아누아,cleansing,28000.0,중성,257,4.093385214007782,169,61,27,0.6575875486381323,0.23735408560311283,0.10505836575875487,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,근거 부족,,보습|홍조|미백|주름,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.1,40.42,insufficient_evidence,False,True,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000249451,oliveyoung,A000000249451,[사나PICK]비오레 UV 아쿠아 리치 워터리 에센스 50g 단품/더블기획,비오레,suncare,18000.0,중성,163,4.680981595092025,145,14,4,0.8895705521472392,0.08588957055214724,0.024539877300613498,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,근거 부족,,미백|각질|모공|주름,1,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,52.0,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000202678,oliveyoung,A000000202678,[블랙헤드 쏙] 바닐라코 클린잇제로 포어클래리파잉 클렌징밤 100ml,바닐라코,cleansing,20000.0,중성,303,3.9042904290429044,202,22,79,0.6666666666666666,0.07260726072607261,0.2607260726072607,2,2,0,0,1.0,0.0,0.0,근거 부족,,홍조|주름|모공,1,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,45.48,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000235179,oliveyoung,A000000235179,[물광리프팅] 성분에디터 실크펩타이드 EGF 하트핏 볼륨 리프팅 앰플 40ml 더블기획,성분에디터,skincare,43000.0,중성,278,4.140287769784172,195,53,30,0.7014388489208633,0.1906474820143885,0.1079136690647482,2,2,0,0,1.0,0.0,0.0,근거 부족,,주름|모공,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,47.54,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000252256,oliveyoung,A000000252256,[리뉴얼/쫀광효과UP] 아로셀 슈퍼 콜라겐 마스크 2.0 ECM Active 3+1매 기획,아로셀,maskpack,24000.0,중성,231,4.883116883116883,213,15,3,0.922077922077922,0.06493506493506493,0.012987012987012988,1,1,0,0,1.0,0.0,0.0,근거 부족,,,0,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,53.19,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000254070,oliveyoung,A000000254070,[포켓몬 에디션] VT 피디알엔 하이드로겔 마스크 4매 기획 (+포켓몬 스티커),VT,maskpack,24000.0,중성,217,4.290322580645161,162,37,18,0.7465437788018433,0.17050691244239632,0.08294930875576037,2,0,1,1,0.0,0.5,0.5,근거 부족,,보습,2,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.15,38.96,insufficient_evidence,False,True,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
oliveyoung::A000000249580,oliveyoung,A000000249580,[트러블 피부 추천/약산성 장벽 케어] 제로이드 핌프로브 레드 컨트롤 크림 pH4 80ml,제로이드,skincare,33000.0,중성,182,4.593406593406593,143,28,11,0.7857142857142857,0.15384615384615385,0.06043956043956044,3,3,0,0,1.0,0.0,0.0,근거 부족,,각질,1,False,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,insufficient_evidence,0.3,0.0,50.43,insufficient_evidence,False,False,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요. (중성 피부 타입은 전반적으로 리뷰 근거가 적습니다.),neutral_skin_type_samples
